id,stratum,areastratum,transect,grid,length,DATE,YEAR,observer,Point,PointStartTime,StartTime,EndTime,TEMP_ST,TEMP_END,SKY_ST,SKY_END,WIND_ST,WIND_END,PtVisitZone,PtVisitEasting,PtVisitNorthing,Species,BirdCode,perpDistance,How,CL_Count,CL_ID,
3618,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,202,952,912,1001,5,7,1,1,1,1,13,678800,3346500,Savannah Sparrow,SAVS,46,O,1,NULL,
3619,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,202,952,912,1001,5,7,1,1,1,1,13,678800,3346500,Unknown Meadowlark,UNME,251,V,5,NULL,
3620,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Unknown Meadowlark,UNME,355,V,1,NULL,
3621,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Savannah Sparrow,SAVS,4,O,1,NULL,
3622,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Savannah Sparrow,SAVS,3,O,1,NULL,
3623,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Unknown Sparrow,UNSP,128,V,1,NULL,
3624,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Savannah Sparrow,SAVS,80,O,1,NULL,
3625,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Loggerhead Shrike,LOSH,166,V,1,NULL,
3626,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Common Raven,CORA,587,O,1,NULL,
3627,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,BAIS;GRSP;SAVS,AMPA,8,O,1,NULL,
3628,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Western Meadowlark,WEME,35,V,1,NULL,
3629,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Horned Lark,HOLA,264,V,5,NULL,
3630,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Horned Lark,HOLA,54,O,1,NULL,
3631,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,204,940,912,1001,5,7,1,1,1,1,13,678600,3346500,Unknown Bird,UNBI,62,O,1,NULL,
3632,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,BAIS;GRSP;SAVS,AMPA,2,O,1,NULL,
3633,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,Unknown Bird,UNBI,448,V,1,NULL,
3634,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,Unknown Bird,UNBI,356,V,1,NULL,
3635,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,Ferruginous Hawk,FEHA,614,V,1,NULL,
3636,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,Savannah Sparrow,SAVS,34,V,1,NULL,
3637,MC,96.55,MC6-2,MC6,800,2/13/2019,2019,DPO,206,929,912,1001,5,7,1,1,1,1,13,678400,3346500,Savannah Sparrow,SAVS,15,O,1,NULL,
3638,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,302,1010,1010,1043,8,11,1,1,2,2,13,678800,3346250,Savannah Sparrow,SAVS,49,O,4,NULL,
3639,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,302,1010,1010,1043,8,11,1,1,2,2,13,678800,3346250,Savannah Sparrow,SAVS,13,O,1,NULL,
3640,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,302,1010,1010,1043,8,11,1,1,2,2,13,678800,3346250,Savannah Sparrow,SAVS,17,V,1,NULL,
3641,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,302,1010,1010,1043,8,11,1,1,2,2,13,678800,3346250,Horned Lark,HOLA,79,O,14,NULL,
3642,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,304,1019,1010,1043,8,11,1,1,2,2,13,678600,3346250,Eastern Meadowlark,EAME,19,O,2,NULL,
3643,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,304,1019,1010,1043,8,11,1,1,2,2,13,678600,3346250,BAIS;GRSP;SAVS,AMPA,2,O,1,NULL,
3644,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,304,1019,1010,1043,8,11,1,1,2,2,13,678600,3346250,Eastern Meadowlark,EAME,70,O,1,NULL,
3645,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,304,1019,1010,1043,8,11,1,1,2,2,13,678600,3346250,Savannah Sparrow,SAVS,17,O,3,A,
3646,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,304,1019,1010,1043,8,11,1,1,2,2,13,678600,3346250,Savannah Sparrow,SAVS,21,V,1,A,
3647,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,306,1028,1010,1043,8,11,1,1,2,2,13,678400,3346250,Savannah Sparrow,SAVS,13,V,3,NULL,
3648,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,308,1036,1010,1043,8,11,1,1,2,2,13,678200,3346250,Sprague's Pipit,SPPI,0,V,1,NULL,
3649,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,308,1036,1010,1043,8,11,1,1,2,2,13,678200,3346250,Eastern Meadowlark,EAME,28,V,1,NULL,
3650,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,308,1036,1010,1043,8,11,1,1,2,2,13,678200,3346250,Eastern Meadowlark,EAME,56,V,1,NULL,
3651,MC,96.55,MC6-3,MC6,800,2/13/2019,2019,DPO,308,1036,1010,1043,8,11,1,1,2,2,13,678200,3346250,Eastern Meadowlark,EAME,71,S,1,NULL,
3652,MC,96.55,MC7-1,MC7,800,2/14/2019,2019,SOH,102,924,858,931,8,10,3,3,2,3,13,672800,3346750,BAIS;GRSP;SAVS,AMPA,8,V,1,NULL,
3653,MC,96.55,MC7-1,MC7,800,2/14/2019,2019,SOH,102,924,858,931,8,10,3,3,2,3,13,672800,3346750,BAIS;GRSP;SAVS,AMPA,31,V,1,NULL,
3654,MC,96.55,MC7-1,MC7,800,2/14/2019,2019,SOH,108,858,858,931,8,10,3,3,2,3,13,672200,3346750,Cactus Wren,CACW,85,V,1,NULL,
3655,MC,96.55,MC7-1,MC7,800,2/14/2019,2019,SOH,108,858,858,931,8,10,3,3,2,3,13,672200,3346750,BAIS;GRSP;SAVS,AMPA,3,V,1,NULL,
3656,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,202,816,816,849,8,8,3,3,3,2,13,672800,3346500,Common Raven,CORA,500,O,1,NULL,
3657,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,202,816,816,849,8,8,3,3,3,2,13,672800,3346500,Sprague's Pipit,SPPI,4,V,1,NULL,
3658,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,204,826,816,849,8,8,3,3,3,2,13,672600,3346500,Common Raven,CORA,120,O,1,NULL,
3659,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,208,840,816,849,8,8,3,3,3,2,13,672200,3346500,Savannah Sparrow,SAVS,17,V,2,NULL,
3660,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,208,840,816,849,8,8,3,3,3,2,13,672200,3346500,Unknown Raven,UNRV,350,V,1,NULL,
3661,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,208,840,816,849,8,8,3,3,3,2,13,672200,3346500,Cactus Wren,CACW,180,S,1,NULL,
3662,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,208,840,816,849,8,8,3,3,3,2,13,672200,3346500,Black-throated Sparrow,BTSP,98,V,1,NULL,
3663,MC,96.55,MC7-2,MC7,800,2/14/2019,2019,SOH,208,840,816,849,8,8,3,3,3,2,13,672200,3346500,Cactus Wren,CACW,210,S,1,NULL,
3664,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,302,758,730,808,4,7,2,2,2,3,13,672800,3346250,Cactus Wren,CACW,200,S,1,NULL,
3665,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,302,758,730,808,4,7,2,2,2,3,13,672800,3346250,Eastern Meadowlark,EAME,110,S,1,NULL,
3666,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,302,758,730,808,4,7,2,2,2,3,13,672800,3346250,Unknown Bird,UNBI,60,O,1,NULL,
3667,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,302,758,730,808,4,7,2,2,2,3,13,672800,3346250,Eastern Meadowlark,EAME,12,V,1,NULL,
3668,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,304,750,730,808,4,7,2,2,2,3,13,672600,3346250,Cactus Wren,CACW,140,V,2,NULL,
3669,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,304,750,730,808,4,7,2,2,2,3,13,672600,3346250,Horned Lark,HOLA,30,O,1,NULL,
3670,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,308,730,730,808,4,7,2,2,2,3,13,672200,3346250,Cactus Wren,CACW,90,S,1,NULL,
3671,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,308,730,730,808,4,7,2,2,2,3,13,672200,3346250,Cactus Wren,CACW,180,S,1,NULL,
3672,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,308,730,730,808,4,7,2,2,2,3,13,672200,3346250,Eastern Meadowlark,EAME,90,O,1,NULL,
3673,MC,96.55,MC7-3,MC7,800,2/14/2019,2019,SOH,308,730,730,808,4,7,2,2,2,3,13,672200,3346250,Eastern Meadowlark,EAME,45,V,1,NULL,
3674,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Vesper Sparrow,VESP,66,V,1,NULL,
3675,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Unknown Sparrow,UNSP,96,O,1,NULL,
3676,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Brewer's Sparrow,BRSP,9,V,14,NULL,
3677,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Cactus Wren,CACW,96,S,1,NULL,
3678,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Black-throated Sparrow,BTSP,50,V,1,NULL,
3679,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Northern Harrier,NOHA,270,V,1,NULL,
3680,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Brewer's Sparrow,BRSP,87,V,11,NULL,
3681,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,102,942,909,953,10,12,3,3,2,3,13,679800,3345750,Black-throated Sparrow,BTSP,33,O,1,NULL,
3682,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Black-throated Sparrow,BTSP,16,O,1,NULL,
3683,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Black-throated Sparrow,BTSP,28,V,1,NULL,
3684,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Eastern Meadowlark,EAME,30,V,1,NULL,
3685,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Black-throated Sparrow,BTSP,21,O,1,NULL,
3686,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Black-throated Sparrow,BTSP,18,O,1,NULL,
3687,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Black-throated Sparrow,BTSP,3,O,1,NULL,
3688,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,104,933,909,953,10,12,3,3,2,3,13,679600,3345750,Unknown Sparrow,UNSP,96,V,1,NULL,
3689,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,106,920,909,953,10,12,3,3,2,3,13,679400,3345750,Vesper Sparrow,VESP,6,O,1,NULL,
3690,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,106,920,909,953,10,12,3,3,2,3,13,679400,3345750,Eastern Meadowlark,EAME,50,V,1,NULL,
3691,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,108,909,909,953,10,12,3,3,2,3,13,679200,3345750,Eastern Meadowlark,EAME,80,V,12,NULL,
3692,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,108,909,909,953,10,12,3,3,2,3,13,679200,3345750,Horned Lark,HOLA,35,O,1,NULL,
3693,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,108,909,909,953,10,12,3,3,2,3,13,679200,3345750,Unknown Bird,UNBI,154,V,1,NULL,
3694,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,108,909,909,953,10,12,3,3,2,3,13,679200,3345750,Savannah Sparrow,SAVS,21,O,3,NULL,
3695,MC,96.55,MC8-1,MC8,800,2/14/2019,2019,DPO,108,909,909,953,10,12,3,3,2,3,13,679200,3345750,Loggerhead Shrike,LOSH,84,V,1,NULL,
3696,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,202,827,827,903,5,7,3,3,2,2,13,679800,3345500,Eastern Meadowlark,EAME,43,V,1,NULL,
3697,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,202,827,827,903,5,7,3,3,2,2,13,679800,3345500,Horned Lark,HOLA,28,O,1,NULL,
3698,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,202,827,827,903,5,7,3,3,2,2,13,679800,3345500,Unknown Meadowlark,UNME,197,V,1,NULL,
3699,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,202,827,827,903,5,7,3,3,2,2,13,679800,3345500,Sprague's Pipit,SPPI,12,S,1,NULL,
3700,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,202,827,827,903,5,7,3,3,2,2,13,679800,3345500,Savannah Sparrow,SAVS,19,O,1,NULL,
3701,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Loggerhead Shrike,LOSH,75,S,1,NULL,
3702,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Savannah Sparrow,SAVS,5,O,1,NULL,
3703,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Savannah Sparrow,SAVS,23,O,1,NULL,
3704,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Eastern Meadowlark,EAME,120,S,1,NULL,
3705,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Unknown Raptor,UNRA,673,O,1,NULL,
3706,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,204,838,827,903,5,7,3,3,2,2,13,679600,3345500,Cactus Wren,CACW,262,S,1,NULL,
3707,MC,96.55,MC8-2,MC8,800,2/14/2019,2019,DPO,206,846,827,903,5,7,3,3,2,2,13,679400,3345500,Eastern Meadowlark,EAME,64,V,1,NULL,
3708,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,302,809,735,820,3,5,3,3,1,1,13,679800,3345250,Sprague's Pipit,SPPI,14,V,1,NULL,
3709,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,302,809,735,820,3,5,3,3,1,1,13,679800,3345250,Eastern Meadowlark,EAME,380,S,1,NULL,
3710,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,304,759,735,820,3,5,3,3,1,1,13,679600,3345250,Eastern Meadowlark,EAME,268,S,1,NULL,
3711,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,304,759,735,820,3,5,3,3,1,1,13,679600,3345250,Sprague's Pipit,SPPI,3,O,1,NULL,
3712,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,304,759,735,820,3,5,3,3,1,1,13,679600,3345250,Chestnut-collared Longspur,CCLO,8,O,1,NULL,
3713,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,304,759,735,820,3,5,3,3,1,1,13,679600,3345250,Unknown Meadowlark,UNME,232,V,25,NULL,
3714,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,304,759,735,820,3,5,3,3,1,1,13,679600,3345250,Loggerhead Shrike,LOSH,187,V,1,NULL,
3715,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,306,749,735,820,3,5,3,3,1,1,13,679400,3345250,Sprague's Pipit,SPPI,10,V,1,NULL,
3716,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,306,749,735,820,3,5,3,3,1,1,13,679400,3345250,Sprague's Pipit,SPPI,10,O,1,NULL,
3717,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,306,749,735,820,3,5,3,3,1,1,13,679400,3345250,Horned Lark,HOLA,28,O,1,NULL,
3718,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Horned Lark,HOLA,31,O,1,NULL,
3719,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Horned Lark,HOLA,46,O,1,NULL,
3720,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Eastern Meadowlark,EAME,18,V,1,NULL,
3721,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Horned Lark,HOLA,35,O,1,NULL,
3722,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,BAIS;GRSP;SAVS,AMPA,7,O,1,NULL,
3723,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Chestnut-collared Longspur,CCLO,37,S,1,NULL,
3724,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Savannah Sparrow,SAVS,33,O,1,NULL,
3725,MC,96.55,MC8-3,MC8,800,2/14/2019,2019,DPO,308,735,735,820,3,5,3,3,1,1,13,679200,3345250,Savannah Sparrow,SAVS,14,O,1,NULL,
3726,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Unknown Raven,UNRV,151,V,1,NULL,
3727,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Unknown Raven,UNRV,198,V,2,NULL,
3728,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Unknown Raven,UNRV,177,V,2,NULL,
3729,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Chestnut-collared Longspur,CCLO,92,O,2,NULL,
3730,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Chestnut-collared Longspur,CCLO,22,O,1,NULL,
3731,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Chestnut-collared Longspur,CCLO,154,V,20,NULL,
3732,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Chihuahuan Raven,CHRA,39,V,1,NULL,
3733,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,BAIS;GRSP;SAVS,AMPA,15,V,1,NULL,
3734,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,102,740,740,830,8,8,3,3,2,2,13,676800,3350750,Northern Harrier,NOHA,83,V,1,NULL,
3735,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Black-throated Sparrow,BTSP,10,O,1,NULL,
3736,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Eastern Meadowlark,EAME,91,S,1,NULL,
3737,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Red-tailed Hawk,RTHA,117,V,1,NULL,
3738,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Savannah Sparrow,SAVS,9,V,1,NULL,
3739,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Red-tailed Hawk,RTHA,145,V,1,NULL,
3740,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,104,753,740,830,8,8,3,3,2,2,13,676600,3350750,Common Raven,CORA,11,V,1,NULL,
3741,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Savannah Sparrow,SAVS,39,V,1,NULL,
3742,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Sprague's Pipit,SPPI,-1,V,1,NULL,
3743,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Eastern Meadowlark,EAME,6,V,1,NULL,
3744,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Eastern Meadowlark,EAME,21,V,1,NULL,
3745,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Northern Harrier,NOHA,11,V,1,NULL,
3746,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,106,804,740,830,8,8,3,3,2,2,13,676400,3350750,Cactus Wren,CACW,88,S,1,NULL,
3747,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Eastern Meadowlark,EAME,24,V,1,NULL,
3748,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Eastern Meadowlark,EAME,32,V,1,NULL,
3749,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Eastern Meadowlark,EAME,3,V,1,NULL,
3750,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Brewer's Sparrow,BRSP,37,V,16,NULL,
3751,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Cactus Wren,CACW,36,V,1,NULL,
3752,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Cactus Wren,CACW,34,V,1,NULL,
3753,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Cactus Wren,CACW,37,V,1,NULL,
3754,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Curve-billed Thrasher,CBTH,32,V,1,NULL,
3755,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Savannah Sparrow,SAVS,22,V,1,NULL,
3756,MC,96.55,MC9-1,MC9,800,2/14/2019,2019,IGONZ,108,813,740,830,8,8,3,3,2,2,13,676200,3350750,Savannah Sparrow,SAVS,18,V,1,NULL,
3757,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Red-tailed Hawk,RTHA,157,V,1,NULL,
3758,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Brewer's Sparrow,BRSP,74,V,2,NULL,
3759,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Eastern Meadowlark,EAME,67,S,1,NULL,
3760,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Northern Harrier,NOHA,76,V,1,NULL,
3761,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Black-throated Sparrow,BTSP,81,V,1,NULL,
3762,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,202,904,834,913,8,8,3,3,2,3,13,676800,3350500,Black-throated Sparrow,BTSP,35,V,1,NULL,
3763,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,204,853,834,913,8,8,3,3,2,3,13,676600,3350500,BAIS;GRSP;SAVS,AMPA,4,V,1,NULL,
3764,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,204,853,834,913,8,8,3,3,2,3,13,676600,3350500,Black-throated Sparrow,BTSP,61,V,1,NULL,
3765,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,204,853,834,913,8,8,3,3,2,3,13,676600,3350500,Black-throated Sparrow,BTSP,33,O,1,NULL,
3766,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,206,844,834,913,8,8,3,3,2,3,13,676400,3350500,Cactus Wren,CACW,21,V,1,NULL,
3767,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,206,844,834,913,8,8,3,3,2,3,13,676400,3350500,Eastern Meadowlark,EAME,95,S,1,NULL,
3768,MC,96.55,MC9-2,MC9,800,2/14/2019,2019,IGONZ,206,844,834,913,8,8,3,3,2,3,13,676400,3350500,Savannah Sparrow,SAVS,9,V,1,NULL,
